# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	322913	325042	-	WP_053943756.1	WP_053943756.1		ATP-dependent zinc metalloprotease FtsH	ftsH		PU02_RS01430	2130	709	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	325144	326727	-					tilS		PU02_RS01435	1584		old_locus_tag=PU02_0297
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	325144	326727	-	WP_053943757.1	WP_053943757.1		tRNA lysidine(34) synthetase TilS	tilS		PU02_RS01435	1584	527	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	327295	327828	-					pal		PU02_RS01440	534		old_locus_tag=PU02_0298
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	327295	327828	-	WP_053943758.1	WP_053943758.1		peptidoglycan-associated lipoprotein Pal	pal		PU02_RS01440	534	177	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	328002	328676	-							PU02_RS01445	675		old_locus_tag=PU02_0299
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	328002	328676	-	WP_053944611.1	WP_053944611.1		DUF1013 domain-containing protein			PU02_RS01445	675	224	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	329057	329803	+							PU02_RS01450	747		old_locus_tag=PU02_0300
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	329057	329803	+	WP_053943759.1	WP_053943759.1		YebC/PmpR family DNA-binding transcriptional regulator			PU02_RS01450	747	248	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	330930	331151	-					rpmE		PU02_RS01455	222		old_locus_tag=PU02_0301
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	330930	331151	-	WP_053943760.1	WP_053943760.1		50S ribosomal protein L31	rpmE		PU02_RS01455	222	73	
gene	pseudogene	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	331337	333148	+							PU02_RS01460	1812		pseudo;old_locus_tag=PU02_0302
CDS	without_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	331337	333148	+				ABC transporter transmembrane domain-containing protein			PU02_RS01460	1812		pseudo
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	333608	334408	-							PU02_RS01465	801		old_locus_tag=PU02_0304
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	333608	334408	-	WP_053943761.1	WP_053943761.1		inositol monophosphatase			PU02_RS01465	801	266	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	334412	334984	-					efp		PU02_RS01470	573		old_locus_tag=PU02_0305
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	334412	334984	-	WP_053943762.1	WP_053943762.1		elongation factor P	efp		PU02_RS01470	573	190	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	335268	336317	-							PU02_RS01475	1050		old_locus_tag=PU02_0306
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	335268	336317	-	WP_053943763.1	WP_053943763.1		sel1 repeat family protein			PU02_RS01475	1050	349	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	336314	337000	-							PU02_RS01480	687		old_locus_tag=PU02_0307
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	336314	337000	-	WP_053943764.1	WP_053943764.1		thiamine phosphate synthase			PU02_RS01480	687	228	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	337137	338267	+					opgC		PU02_RS01485	1131		old_locus_tag=PU02_0308
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	337137	338267	+	WP_053943765.1	WP_053943765.1		OpgC domain-containing protein	opgC		PU02_RS01485	1131	376	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	338499	338978	+							PU02_RS01490	480		old_locus_tag=PU02_0309
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	338499	338978	+	WP_053944612.1	WP_053944612.1		DUF1465 family protein			PU02_RS01490	480	159	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	339169	339666	+					ruvC		PU02_RS01495	498		old_locus_tag=PU02_0310
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	339169	339666	+	WP_053943766.1	WP_053943766.1		crossover junction endodeoxyribonuclease RuvC	ruvC		PU02_RS01495	498	165	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	339676	340317	+					ruvA		PU02_RS01500	642		old_locus_tag=PU02_0311
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	339676	340317	+	WP_053943767.1	WP_053943767.1		Holliday junction branch migration protein RuvA	ruvA		PU02_RS01500	642	213	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	340310	341395	+					ruvB		PU02_RS01505	1086		old_locus_tag=PU02_0312
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	340310	341395	+	WP_053943768.1	WP_053943768.1		Holliday junction branch migration DNA helicase RuvB	ruvB		PU02_RS01505	1086	361	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	341388	341561	+							PU02_RS06815	174		old_locus_tag=PU02_0313
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	341388	341561	+	WP_158404017.1	WP_158404017.1		hypothetical protein			PU02_RS06815	174	57	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	341554	341997	+					ybgC		PU02_RS01510	444		old_locus_tag=PU02_0314
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	341554	341997	+	WP_053943769.1	WP_053943769.1		tol-pal system-associated acyl-CoA thioesterase	ybgC		PU02_RS01510	444	147	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	342532	343239	+					tolQ		PU02_RS01515	708		old_locus_tag=PU02_0315
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	342532	343239	+	WP_053943770.1	WP_053943770.1		protein TolQ	tolQ		PU02_RS01515	708	235	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	343252	343704	+							PU02_RS01520	453		old_locus_tag=PU02_0316
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	343252	343704	+	WP_053943771.1	WP_053943771.1		ExbD/TolR family protein			PU02_RS01520	453	150	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	343769	345088	+							PU02_RS06820	1320		
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	343769	345088	+	WP_071628354.1	WP_071628354.1		hypothetical protein			PU02_RS06820	1320	439	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	345168	346442	+					tolB		PU02_RS01530	1275		old_locus_tag=PU02_0320
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	345168	346442	+	WP_236824036.1	WP_236824036.1		Tol-Pal system beta propeller repeat protein TolB	tolB		PU02_RS01530	1275	424	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	346890	347915	-							PU02_RS01535	1026		old_locus_tag=PU02_0321
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	346890	347915	-	WP_053943772.1	WP_053943772.1		fructose-bisphosphate aldolase class I			PU02_RS01535	1026	341	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	347997	349193	-							PU02_RS01540	1197		old_locus_tag=PU02_0322
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	347997	349193	-	WP_053943773.1	WP_053943773.1		phosphoglycerate kinase			PU02_RS01540	1197	398	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	349428	350438	-					gap		PU02_RS01550	1011		old_locus_tag=PU02_0323
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	349428	350438	-	WP_053943775.1	WP_053943775.1		type I glyceraldehyde-3-phosphate dehydrogenase	gap		PU02_RS01550	1011	336	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	350435	352441	-					tkt		PU02_RS01555	2007		old_locus_tag=PU02_0324
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	350435	352441	-	WP_053943776.1	WP_053943776.1		transketolase	tkt		PU02_RS01555	2007	668	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	352742	353017	+							PU02_RS01560	276		old_locus_tag=PU02_0325
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	352742	353017	+	WP_053943777.1	WP_053943777.1		DUF4164 domain-containing protein			PU02_RS01560	276	91	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	353030	353404	+							PU02_RS01565	375		old_locus_tag=PU02_0326
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	353030	353404	+	WP_053943778.1	WP_053943778.1		cell division protein ZapA			PU02_RS01565	375	124	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	353597	354061	-							PU02_RS01570	465		old_locus_tag=PU02_0327
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	353597	354061	-	WP_144417889.1	WP_144417889.1		DUF1036 domain-containing protein			PU02_RS01570	465	154	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	354573	354830	+							PU02_RS01575	258		old_locus_tag=PU02_0328
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	354573	354830	+	WP_053943780.1	WP_053943780.1		DUF2312 domain-containing protein			PU02_RS01575	258	85	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	354996	356819	-							PU02_RS01580	1824		old_locus_tag=PU02_0329
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	354996	356819	-	WP_053943781.1	WP_053943781.1		ABC-F family ATP-binding cassette domain-containing protein			PU02_RS01580	1824	607	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	356848	357219	-							PU02_RS01585	372		old_locus_tag=PU02_0330
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	356848	357219	-	WP_053943782.1	WP_053943782.1		glycine zipper family protein			PU02_RS01585	372	123	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	357324	357953	-							PU02_RS01590	630		old_locus_tag=PU02_0331
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	357324	357953	-	WP_053943783.1	WP_053943783.1		thiamine diphosphokinase			PU02_RS01590	630	209	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	358047	359561	+							PU02_RS01595	1515		old_locus_tag=PU02_0332
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	358047	359561	+	WP_236824019.1	WP_236824019.1		M48 family metalloprotease			PU02_RS01595	1515	504	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	359684	360595	-							PU02_RS01600	912		old_locus_tag=PU02_0333
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	359684	360595	-	WP_053944616.1	WP_053944616.1		RNA polymerase factor sigma-32			PU02_RS01600	912	303	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	361112	362680	+							PU02_RS01605	1569		old_locus_tag=PU02_0334
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	361112	362680	+	WP_053943784.1	WP_053943784.1		hypothetical protein			PU02_RS01605	1569	522	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	362702	363043	+							PU02_RS01610	342		old_locus_tag=PU02_0335
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	362702	363043	+	WP_053943785.1	WP_053943785.1		ferredoxin family protein			PU02_RS01610	342	113	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	363344	363928	+							PU02_RS01615	585		old_locus_tag=PU02_0336
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	363344	363928	+	WP_053943786.1	WP_053943786.1		CarD family transcriptional regulator			PU02_RS01615	585	194	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	364449	364628	-					rpmF		PU02_RS01620	180		old_locus_tag=PU02_0339
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	364449	364628	-	WP_053943787.1	WP_053943787.1		50S ribosomal protein L32	rpmF		PU02_RS01620	180	59	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	364794	365513	-							PU02_RS01625	720		old_locus_tag=PU02_0340
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	364794	365513	-	WP_053943788.1	WP_053943788.1		transglycosylase domain-containing protein			PU02_RS01625	720	239	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	365593	366495	+							PU02_RS01630	903		old_locus_tag=PU02_0341
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	365593	366495	+	WP_053943789.1	WP_053943789.1		polyprenyl synthetase family protein			PU02_RS01630	903	300	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	366687	367928	-					ispG		PU02_RS01635	1242		old_locus_tag=PU02_0342
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	366687	367928	-	WP_053943790.1	WP_053943790.1		flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	ispG		PU02_RS01635	1242	413	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	368849	369265	-					atpC		PU02_RS01640	417		old_locus_tag=PU02_0343
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	368849	369265	-	WP_053944617.1	WP_053944617.1		ATP synthase F1 subunit epsilon	atpC		PU02_RS01640	417	138	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	369314	370927	-					atpD		PU02_RS01645	1614		old_locus_tag=PU02_0344
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	369314	370927	-	WP_053943791.1	WP_053943791.1		F0F1 ATP synthase subunit beta	atpD		PU02_RS01645	1614	537	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	370947	371861	-							PU02_RS01650	915		old_locus_tag=PU02_0345
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	370947	371861	-	WP_053943792.1	WP_053943792.1		F0F1 ATP synthase subunit gamma			PU02_RS01650	915	304	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	371878	373413	-					atpA		PU02_RS01655	1536		old_locus_tag=PU02_0346
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	371878	373413	-	WP_053943793.1	WP_053943793.1		F0F1 ATP synthase subunit alpha	atpA		PU02_RS01655	1536	511	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	373413	373997	-					atpH		PU02_RS01660	585		old_locus_tag=PU02_0347
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	373413	373997	-	WP_053943794.1	WP_053943794.1		ATP synthase F1 subunit delta	atpH		PU02_RS01660	585	194	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	374636	375253	-							PU02_RS01665	618		old_locus_tag=PU02_0348
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	374636	375253	-	WP_053943795.1	WP_053943795.1		hypothetical protein			PU02_RS01665	618	205	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	375327	377516	-							PU02_RS01670	2190		old_locus_tag=PU02_0349
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	375327	377516	-	WP_053943796.1	WP_053943796.1		primosomal protein N'			PU02_RS01670	2190	729	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	377865	378518	+					fsa		PU02_RS01675	654		old_locus_tag=PU02_0350
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	377865	378518	+	WP_053943797.1	WP_053943797.1		fructose-6-phosphate aldolase	fsa		PU02_RS01675	654	217	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	378527	379138	-							PU02_RS01680	612		old_locus_tag=PU02_0351
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	378527	379138	-	WP_053943798.1	WP_053943798.1		hypothetical protein			PU02_RS01680	612	203	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	379125	381743	-					leuS		PU02_RS01685	2619		old_locus_tag=PU02_0352
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	379125	381743	-	WP_053943799.1	WP_053943799.1		leucine--tRNA ligase	leuS		PU02_RS01685	2619	872	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	381890	382570	+							PU02_RS01690	681		old_locus_tag=PU02_0354
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	381890	382570	+	WP_053943800.1	WP_053943800.1		YggS family pyridoxal phosphate-dependent enzyme			PU02_RS01690	681	226	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	382826	384784	+					acs		PU02_RS01695	1959		old_locus_tag=PU02_0355
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	382826	384784	+	WP_053943801.1	WP_053943801.1		acetate--CoA ligase	acs		PU02_RS01695	1959	652	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	384936	385595	+					ftsE		PU02_RS01700	660		old_locus_tag=PU02_0356
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	384936	385595	+	WP_053943802.1	WP_053943802.1		cell division ATP-binding protein FtsE	ftsE		PU02_RS01700	660	219	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	385588	386562	+							PU02_RS01705	975		old_locus_tag=PU02_0357
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	385588	386562	+	WP_053944618.1	WP_053944618.1		cell division protein FtsX			PU02_RS01705	975	324	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	386647	387336	+							PU02_RS01710	690		old_locus_tag=PU02_0358
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	386647	387336	+	WP_071628355.1	WP_071628355.1		YdcF family protein			PU02_RS01710	690	229	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	387697	389715	-							PU02_RS01715	2019		old_locus_tag=PU02_0360
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	387697	389715	-	WP_053943803.1	WP_053943803.1		MacB family efflux pump subunit			PU02_RS01715	2019	672	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	389719	390957	-							PU02_RS01720	1239		old_locus_tag=PU02_0361
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	389719	390957	-	WP_053943804.1	WP_053943804.1		efflux RND transporter periplasmic adaptor subunit			PU02_RS01720	1239	412	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	391352	392167	-							PU02_RS01725	816		old_locus_tag=PU02_0362
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	391352	392167	-	WP_053943805.1	WP_053943805.1		exodeoxyribonuclease III			PU02_RS01725	816	271	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	392173	392766	-							PU02_RS01730	594		old_locus_tag=PU02_0363
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	392173	392766	-	WP_236824037.1	WP_236824037.1		outer membrane lipoprotein carrier protein LolA			PU02_RS01730	594	197	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	392937	395369	-							PU02_RS01735	2433		old_locus_tag=PU02_0364
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	392937	395369	-	WP_053943807.1	WP_053943807.1		DNA translocase FtsK			PU02_RS01735	2433	810	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	395547	396791	+							PU02_RS01740	1245		old_locus_tag=PU02_0365
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	395547	396791	+	WP_053943808.1	WP_053943808.1		ubiquinone biosynthesis hydroxylase			PU02_RS01740	1245	414	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	397235	398014	-							PU02_RS01745	780		old_locus_tag=PU02_0366
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	397235	398014	-	WP_053943809.1	WP_053943809.1		succinate dehydrogenase iron-sulfur subunit			PU02_RS01745	780	259	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	398029	399873	-					sdhA		PU02_RS01750	1845		old_locus_tag=PU02_0367
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	398029	399873	-	WP_053943810.1	WP_053943810.1		succinate dehydrogenase flavoprotein subunit	sdhA		PU02_RS01750	1845	614	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	399881	400267	-					sdhD		PU02_RS01755	387		old_locus_tag=PU02_0368
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	399881	400267	-	WP_053943811.1	WP_053943811.1		succinate dehydrogenase, hydrophobic membrane anchor protein	sdhD		PU02_RS01755	387	128	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	400281	400682	-					sdhC		PU02_RS01760	402		old_locus_tag=PU02_0369
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	400281	400682	-	WP_053944619.1	WP_053944619.1		succinate dehydrogenase, cytochrome b556 subunit	sdhC		PU02_RS01760	402	133	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	401336	401776	-					rplS		PU02_RS01765	441		old_locus_tag=PU02_0371
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	401336	401776	-	WP_053944620.1	WP_053944620.1		50S ribosomal protein L19	rplS		PU02_RS01765	441	146	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	401990	402694	-					trmD		PU02_RS01770	705		old_locus_tag=PU02_0372
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	401990	402694	-	WP_053943812.1	WP_053943812.1		tRNA (guanosine(37)-N1)-methyltransferase TrmD	trmD		PU02_RS01770	705	234	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	402755	403285	-					rimM		PU02_RS01775	531		old_locus_tag=PU02_0373
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	402755	403285	-	WP_053943813.1	WP_053943813.1		ribosome maturation factor RimM	rimM		PU02_RS01775	531	176	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	403445	404257	+							PU02_RS01780	813		old_locus_tag=PU02_0374
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	403445	404257	+	WP_053943814.1	WP_053943814.1		SapC family protein			PU02_RS01780	813	270	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	404260	405252	+							PU02_RS01785	993		old_locus_tag=PU02_0375
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	404260	405252	+	WP_053943815.1	WP_053943815.1		tyrosine recombinase XerC			PU02_RS01785	993	330	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	405249	405527	-							PU02_RS01790	279		old_locus_tag=PU02_0376
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	405249	405527	-	WP_053943816.1	WP_053943816.1		BolA family transcriptional regulator			PU02_RS01790	279	92	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	405648	406271	+							PU02_RS01795	624		old_locus_tag=PU02_0377
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	405648	406271	+	WP_053943817.1	WP_053943817.1		DnaJ domain-containing protein			PU02_RS01795	624	207	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	406497	407483	+					cobS		PU02_RS01800	987		old_locus_tag=PU02_0378
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	406497	407483	+	WP_053943818.1	WP_053943818.1		cobaltochelatase subunit CobS	cobS		PU02_RS01800	987	328	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	407498	409390	+					cobT		PU02_RS01805	1893		old_locus_tag=PU02_0379
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	407498	409390	+	WP_053943819.1	WP_053943819.1		cobaltochelatase subunit CobT	cobT		PU02_RS01805	1893	630	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	409548	410204	-							PU02_RS01810	657		old_locus_tag=PU02_0380
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	409548	410204	-	WP_053943820.1	WP_053943820.1		VUT family protein			PU02_RS01810	657	218	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	410328	410621	-					rpmB		PU02_RS01815	294		old_locus_tag=PU02_0381
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	410328	410621	-	WP_053943821.1	WP_053943821.1		50S ribosomal protein L28	rpmB		PU02_RS01815	294	97	
